Name,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,target_5yrs
Player_1030,25,37.5,2.1,0.5,1.0,0.5,1.0,2.2,0.455,2.7,3.6,0.75,0.4,3.1,3.6,3.8,2.7,1.7,2.7,0
Player_1031,75,9.6,13.9,3.3,7.2,0.458,2.5,6.0,0.417,6.2,9.7,0.639,1.4,6.3,7.8,9.0,1.1,2.4,3.4,1
Player_1032,38,11.7,20.4,3.5,8.9,0.393,0.1,0.3,0.333,1.7,2.1,0.81,0.7,0.7,1.8,0.2,2.0,0.6,2.9,1
Player_1033,2,11.1,20.5,5.0,11.7,0.427,2.6,9.6,0.271,2.0,2.6,0.769,1.5,5.5,7.4,7.0,0.7,1.0,0.5,1
Player_1034,7,34.5,11.5,2.5,4.7,0.532,1.5,4.0,0.375,0.4,0.6,0.667,1.7,6.6,,9.5,0.7,2.6,3.1,0
Player_1035,34,26.6,28.3,6.2,11.3,0.549,1.2,4.0,0.3,5.6,7.7,0.727,1.2,7.5,8.9,7.1,1.7,0.2,0.3,0
Player_1036,17,10.0,5.4,1.2,2.3,0.522,1.5,5.1,0.294,2.9,4.0,0.725,2.6,7.1,9.7,9.9,1.7,1.5,1.8,0
Player_1037,43,19.5,15.3,3.5,7.7,0.455,2.0,6.3,0.317,1.6,1.8,0.889,3.7,2.9,6.6,6.9,2.3,1.4,4.7,1
Player_1038,59,25.3,20.9,3.8,10.4,0.365,0.0,0.0,0.0,1.6,2.1,0.762,1.6,4.9,6.7,0.3,2.3,2.3,1.7,0
Player_1039,51,7.8,21.1,5.0,12.2,0.41,2.6,8.2,0.317,6.3,7.8,0.808,0.8,1.1,2.1,8.3,2.0,0.8,4.7,0
Player_1040,54,34.1,19.6,3.7,9.6,0.385,1.3,3.5,0.371,5.8,9.3,0.624,1.1,2.4,3.8,2.8,1.3,0.7,1.4,0
Player_1041,24,31.5,8.6,2.0,4.5,0.444,1.0,2.2,0.455,3.9,4.9,0.796,3.4,1.2,4.6,4.5,2.7,2.8,1.7,1
Player_1042,25,21.7,5.1,1.2,2.6,0.462,0.4,1.6,0.25,4.3,6.6,0.652,2.3,2.9,5.7,3.1,1.9,1.7,3.2,0
Player_1043,71,36.9,19.3,3.3,6.3,0.524,1.3,2.9,0.448,3.3,4.7,0.702,1.8,7.1,9.1,2.7,3.0,0.3,3.9,1
Player_1044,52,18.8,18.2,4.2,11.2,0.375,1.5,3.2,0.469,2.7,3.4,0.794,0.6,3.1,4.1,4.3,2.5,0.6,2.6,0
Player_1045,70,37.5,5.8,1.0,2.6,0.385,1.2,4.5,0.267,6.4,8.8,0.727,1.8,4.7,6.8,3.8,0.1,3.0,4.4,0
Player_1046,33,27.0,21.3,4.2,8.3,0.506,2.0,5.2,0.385,0.9,1.4,0.643,1.1,3.8,5.0,6.3,1.0,0.6,0.4,0
Player_1047,49,25.9,,3.3,7.6,0.434,1.3,4.3,0.302,2.9,4.5,0.644,3.8,3.9,8.1,8.1,1.7,1.8,4.6,0
Player_1048,29,10.5,20.2,3.4,7.8,0.436,2.9,7.7,0.377,2.4,2.8,0.857,3.5,7.8,11.7,3.0,2.2,1.3,1.1,1
Player_1049,63,34.1,25.2,5.6,13.6,0.412,1.8,5.0,0.36,3.5,4.4,0.795,0.3,2.7,3.3,2.1,1.7,2.7,4.4,1
Player_1050,22,19.1,5.5,1.0,2.7,0.37,2.4,6.1,0.393,3.2,4.1,0.78,2.1,5.2,7.6,6.7,2.4,2.3,2.1,1
Player_1051,26,10.4,1.1,0.3,0.7,0.429,0.3,0.8,0.375,3.6,4.0,0.9,0.9,3.7,4.6,6.7,0.8,1.8,4.2,0
Player_1052,28,5.4,23.5,4.1,9.6,0.427,1.2,3.4,0.353,1.0,1.4,0.714,1.6,1.0,2.9,9.0,0.6,0.0,3.4,1
Player_1053,49,23.5,18.5,4.6,8.5,0.541,1.0,3.4,0.294,3.6,5.5,0.655,3.5,4.2,8.2,0.2,0.2,2.6,1.0,1
Player_1054,71,22.4,21.1,4.2,7.8,0.538,1.7,5.1,0.333,1.7,2.2,0.773,2.1,6.6,8.7,8.5,1.7,1.3,4.6,0
Player_1055,81,28.7,25.2,4.5,8.9,0.506,2.6,10.1,0.257,1.3,1.9,0.684,1.3,1.2,2.6,5.2,2.1,2.8,1.4,1
Player_1056,49,34.4,24.2,4.1,7.5,0.547,0.2,0.4,0.5,0.5,0.7,0.714,0.8,1.0,2.3,,1.0,1.5,1.4,1
Player_1057,20,7.6,28.8,4.9,12.5,0.392,0.2,0.6,0.333,5.3,6.8,0.779,3.2,1.7,5.0,0.9,1.8,2.1,4.1,0
Player_1058,63,29.1,16.3,2.9,7.3,0.397,2.6,8.2,0.317,3.0,3.5,0.857,2.5,6.2,9.0,4.3,0.2,0.2,0.7,0
Player_1059,61,11.2,14.9,2.6,5.0,0.52,0.6,2.3,0.261,4.4,6.4,0.688,1.9,5.9,8.1,2.3,0.3,2.2,1.3,0
Player_1060,49,33.3,12.4,2.8,7.4,0.378,2.0,4.2,0.476,5.1,7.8,0.654,0.9,4.7,5.9,2.5,2.1,1.0,2.6,1
Player_1061,71,32.0,5.0,1.1,2.2,0.5,1.6,5.0,0.32,4.8,6.9,0.696,1.3,4.0,5.5,5.0,1.1,1.1,4.2,0
Player_1062,1,22.8,17.4,3.8,8.0,0.475,2.5,9.3,0.269,3.3,3.7,0.892,3.8,7.2,11.1,8.1,2.0,0.4,0.9,1
Player_1063,13,28.4,8.7,1.8,3.7,0.486,0.4,1.0,0.4,2.7,3.3,0.818,2.1,6.3,8.4,7.4,2.5,0.4,2.8,0
Player_1064,51,15.4,27.7,5.8,12.6,0.46,0.4,1.5,0.267,2.6,3.0,0.867,1.6,6.6,8.6,5.9,2.6,0.6,3.6,1
Player_1065,56,20.5,17.7,3.5,7.2,0.486,1.7,3.5,0.486,4.5,6.2,0.726,2.1,6.6,9.1,5.4,0.5,1.0,4.3,0
Player_1066,62,32.1,18.0,4.2,9.6,0.438,2.8,9.7,0.289,3.5,5.2,0.673,3.1,5.3,8.7,4.3,1.5,2.7,4.7,1
Player_1067,32,20.2,11.0,2.0,4.4,0.455,1.2,4.6,0.261,5.9,6.8,0.868,1.4,3.9,5.6,9.7,2.2,1.1,4.0,0
Player_1068,30,16.8,2.0,0.5,1.4,0.357,1.0,3.3,0.303,6.1,9.3,0.656,0.7,7.0,7.8,5.6,2.3,2.2,3.3,0
Player_1069,29,21.3,1.4,0.3,0.6,0.5,1.8,5.2,0.346,1.2,1.7,0.706,2.3,7.4,9.7,2.5,2.4,0.2,2.3,0
Player_1070,49,32.3,13.0,2.6,5.0,0.52,2.8,5.9,0.475,1.0,1.4,0.714,2.7,0.7,3.8,2.3,0.7,1.8,0.7,1
Player_1071,45,16.1,3.0,0.5,0.9,0.556,2.5,9.6,0.26,4.4,7.0,0.629,2.9,0.9,4.0,6.1,0.6,1.4,3.6,0
Player_1072,30,10.7,18.4,3.4,8.2,0.415,3.0,8.8,0.341,2.1,2.4,0.875,3.5,7.7,11.4,5.2,1.8,2.9,5.0,1
Player_1073,16,28.5,26.5,5.0,9.3,0.538,0.1,0.2,0.5,0.1,0.2,0.5,1.5,2.6,4.2,0.1,2.2,2.5,3.7,1
Player_1074,40,32.3,26.5,6.1,16.1,0.379,0.3,1.0,0.3,6.2,7.2,0.861,0.3,7.1,7.4,8.3,1.0,1.4,0.3,1
Player_1075,19,8.3,19.9,3.9,9.0,0.433,1.8,5.3,0.34,1.6,2.1,0.762,3.8,3.4,7.4,7.0,0.3,2.3,2.6,1
Player_1076,18,12.9,6.7,1.6,3.7,0.432,2.5,5.6,0.446,6.5,9.9,0.657,1.7,1.4,3.5,6.6,2.2,0.6,3.2,1
Player_1077,1,9.7,26.0,5.5,13.0,0.423,0.9,2.2,0.409,5.0,7.8,0.641,2.5,1.1,4.1,0.7,0.9,1.7,3.5,0
Player_1078,78,16.5,,5.5,10.8,0.509,0.7,1.5,0.467,5.3,7.2,0.736,2.7,1.7,4.8,3.6,0.5,0.2,3.7,1
Player_1079,47,19.9,6.3,1.5,3.0,0.5,2.4,7.6,0.316,1.4,2.0,0.7,2.2,2.4,5.1,9.4,0.4,1.0,2.9,1
Player_1080,66,29.7,22.3,4.9,10.4,0.471,0.2,0.6,0.333,1.6,2.3,0.696,0.8,4.2,5.5,8.6,0.9,0.7,1.3,1
Player_1081,38,26.5,9.0,1.5,3.6,0.417,1.1,3.3,0.333,3.6,5.5,0.655,3.0,5.8,9.1,2.9,1.8,2.2,4.7,0
Player_1082,51,25.5,24.2,4.1,8.2,0.5,1.5,5.5,0.273,1.2,1.4,0.857,3.2,7.9,11.2,1.6,1.1,1.5,3.5,1
Player_1083,63,16.6,29.9,6.4,12.3,0.52,1.7,6.3,0.27,2.1,3.2,0.656,2.2,3.8,6.4,4.5,0.1,2.3,1.3,1
Player_1084,4,32.8,1.4,0.3,0.8,0.375,2.2,7.1,0.31,2.3,3.1,0.742,2.0,4.4,6.5,3.6,0.3,1.5,1.7,1
Player_1085,1,20.6,27.0,6.2,11.3,0.549,1.1,2.2,0.5,1.1,1.5,0.733,0.5,4.4,5.0,6.8,0.9,0.3,4.6,1
Player_1086,8,37.3,18.9,4.0,10.4,0.385,1.8,6.1,0.295,1.4,1.8,0.778,0.3,4.5,4.9,9.7,2.0,2.2,4.5,1
Player_1087,29,25.9,29.2,5.0,12.9,0.388,1.8,5.1,0.353,5.5,7.5,0.733,1.4,4.4,6.1,3.6,0.3,2.5,2.1,1
Player_1088,55,9.2,14.2,3.3,6.9,0.478,1.6,5.0,0.32,1.2,1.9,0.632,1.2,0.6,2.0,0.6,1.7,2.7,0.4,0
Player_1089,3,27.3,25.5,4.6,8.9,0.517,1.9,6.3,0.302,0.2,0.3,0.667,3.8,0.5,4.4,9.0,0.4,1.7,0.4,1
Player_1090,32,15.7,2.3,0.5,1.0,0.5,0.8,2.2,0.364,4.4,6.9,0.638,3.1,1.2,4.5,0.4,0.6,2.3,1.6,1
Player_1091,10,27.6,10.4,1.7,4.2,0.405,0.3,1.2,0.25,6.8,8.1,0.84,2.6,1.3,4.3,9.5,0.5,2.3,3.2,0
Player_1092,74,7.3,2.5,0.5,1.2,0.417,0.4,0.9,0.444,2.3,3.4,0.676,2.1,5.8,8.2,6.6,0.2,0.5,3.0,0
Player_1093,34,10.8,29.3,5.3,13.7,0.387,0.7,2.3,0.304,0.8,1.2,0.667,0.7,2.0,3.1,9.4,2.0,0.5,3.2,1
Player_1094,55,33.2,,5.3,14.5,0.366,1.5,3.0,0.5,4.0,5.8,0.69,3.9,7.2,11.2,2.0,1.4,0.2,3.6,0
Player_1095,32,12.5,25.7,4.9,12.2,0.402,2.5,9.6,0.26,6.3,8.8,0.716,1.5,7.5,9.1,0.4,2.5,1.0,0.3,0
Player_1096,50,32.6,28.2,6.4,12.5,0.512,2.1,4.7,0.447,5.5,7.6,0.724,0.4,7.8,8.5,4.9,0.3,1.4,0.7,1
Player_1097,7,14.2,3.0,0.7,1.4,0.5,2.4,5.3,0.453,4.4,6.7,0.657,2.0,7.5,9.7,4.5,0.4,3.0,1.9,0
Player_1098,8,26.2,11.9,2.0,5.3,0.377,1.1,2.9,0.379,2.2,3.3,0.667,3.5,2.5,6.3,3.3,0.9,1.3,0.9,0
Player_1099,65,27.9,2.6,0.4,0.8,0.5,1.2,3.3,0.364,3.8,4.4,0.864,3.5,4.3,8.2,9.6,2.3,2.2,0.6,0
Player_1100,57,21.9,6.7,1.2,2.2,0.545,1.2,2.9,0.414,0.6,0.9,0.667,0.0,1.8,2.2,8.2,0.9,2.1,3.3,0
Player_1101,67,15.1,7.3,1.4,3.5,0.4,0.6,1.9,0.316,4.8,6.3,0.762,3.5,6.5,10.5,6.6,1.2,0.6,4.1,0
Player_1102,59,12.0,14.3,2.5,5.5,0.455,0.2,0.6,0.333,5.1,6.3,0.81,1.1,7.2,8.5,1.6,0.9,0.2,3.8,1
Player_1103,72,6.1,8.4,2.0,5.4,0.37,1.8,3.7,0.486,6.8,10.4,0.654,0.2,6.9,7.2,7.3,0.2,1.6,4.1,0
Player_1104,54,15.0,3.5,0.7,1.7,0.412,3.0,7.9,0.38,1.8,2.4,0.75,3.4,3.8,7.5,7.3,2.8,2.1,3.4,0
Player_1105,67,26.6,5.4,1.2,2.3,0.522,0.5,1.8,0.278,0.1,0.2,0.5,3.5,6.2,9.8,4.3,1.6,3.0,3.7,0
Player_1106,51,36.0,4.8,0.9,2.5,0.36,0.1,0.3,0.333,3.8,4.7,0.809,2.4,1.2,3.7,9.2,2.4,1.1,1.5,0
Player_1107,8,33.7,29.2,6.2,12.8,0.484,2.3,7.9,0.291,4.9,5.4,0.907,2.3,0.8,3.2,1.7,2.0,2.7,5.0,0
Player_1108,34,30.3,22.9,5.3,11.3,0.469,0.8,2.7,0.296,5.5,7.4,0.743,3.3,6.1,9.6,2.7,1.5,1.1,1.1,1
Player_1109,35,31.0,29.0,5.6,12.3,0.455,2.5,6.6,0.379,1.4,1.6,0.875,3.1,3.7,6.9,0.6,0.3,2.1,1.2,0
Player_1110,78,26.9,,2.4,4.4,0.545,2.1,4.6,0.457,1.8,2.7,0.667,3.6,8.0,11.6,8.0,1.9,1.8,1.6,1
Player_1111,32,13.6,8.7,1.8,4.1,0.439,2.8,7.1,0.394,3.6,4.5,0.8,2.2,1.2,3.7,6.2,0.5,0.2,4.9,1
Player_1112,46,34.9,24.0,5.6,10.8,0.519,1.2,4.4,0.273,2.3,3.0,0.767,3.9,6.9,11.1,3.1,1.2,0.2,4.9,0
Player_1113,16,27.1,10.1,2.3,5.1,0.451,2.0,7.9,0.253,6.0,6.9,0.87,4.0,4.1,8.5,1.6,1.9,0.1,4.0,0
Player_1114,68,23.5,9.3,2.1,4.5,0.467,1.4,4.2,0.333,3.3,4.1,0.805,0.5,6.7,7.5,0.4,2.3,1.1,3.2,1
Player_1115,37,8.7,7.4,1.6,4.1,0.39,1.9,3.8,0.5,5.6,8.3,0.675,3.4,6.6,10.1,1.7,2.1,2.2,2.7,1
Player_1116,54,19.8,4.3,0.8,2.1,0.381,1.3,3.0,0.433,4.1,4.8,0.854,2.0,7.4,9.5,4.5,2.0,0.5,4.9,1
Player_1117,14,20.2,8.1,1.6,3.1,0.516,0.6,1.6,0.375,5.4,7.7,0.701,1.6,2.7,4.4,2.5,0.4,1.8,3.5,0
Player_1118,55,33.5,11.0,2.0,4.3,0.465,1.5,4.7,0.319,2.3,3.6,0.639,2.5,7.6,10.5,2.6,1.0,0.9,4.7,0
Player_1119,48,23.0,20.4,4.3,9.3,0.462,1.6,3.4,0.471,5.8,8.4,0.69,0.2,1.6,2.2,8.8,0.1,2.4,1.7,1
Player_1120,7,17.6,2.3,0.4,0.8,0.5,2.4,9.3,0.258,1.9,2.9,0.655,2.0,1.1,3.2,5.2,2.2,2.4,1.8,0
Player_1121,74,37.2,6.7,1.5,3.9,0.385,2.2,6.0,0.367,3.8,4.4,0.864,3.5,3.7,7.4,7.3,2.9,2.3,4.3,1
Player_1122,7,8.7,24.4,4.9,12.3,0.398,2.0,7.7,0.26,1.5,1.8,0.833,0.9,6.7,,0.4,0.8,1.6,0.9,0
Player_1123,33,18.9,4.8,0.9,1.8,0.5,0.3,1.1,0.273,3.3,5.1,0.647,1.7,4.1,6.1,3.7,0.3,0.9,4.7,0
Player_1124,23,6.4,10.6,2.4,5.2,0.462,2.2,7.7,0.286,2.2,3.2,0.688,3.8,6.7,10.9,4.8,1.4,2.4,2.6,0
Player_1125,19,29.4,26.0,6.2,11.8,0.525,1.5,4.8,0.312,1.9,2.7,0.704,1.7,6.0,7.8,1.9,2.6,0.6,4.6,1
Player_1126,19,35.3,5.1,0.9,2.2,0.409,2.7,8.8,0.307,6.8,9.7,0.701,1.4,2.1,3.6,1.2,1.7,0.9,1.8,0
Player_1127,36,14.2,2.9,0.6,1.2,0.5,2.8,9.2,0.304,1.1,1.4,0.786,1.8,7.6,9.8,8.7,0.1,0.6,3.6,0
Player_1128,29,33.3,14.8,2.8,7.8,0.359,0.2,0.7,0.286,5.5,6.2,0.887,2.1,1.0,3.4,9.4,2.9,2.0,2.5,1
Player_1129,60,14.6,9.4,2.3,5.9,0.39,2.5,7.8,0.321,6.9,10.3,0.67,2.5,7.2,10.0,0.8,2.5,2.1,3.2,0
Player_1130,2,35.1,17.1,3.2,7.0,0.457,0.1,0.4,0.25,0.1,0.1,1.0,3.2,2.8,6.3,3.5,0.4,2.0,2.6,0
Player_1131,1,29.9,24.2,5.2,12.4,0.419,1.1,3.8,0.289,4.9,6.5,0.754,1.8,4.3,6.4,9.6,2.8,1.2,4.8,1
Player_1132,47,31.6,4.5,1.1,3.0,0.367,1.6,5.7,0.281,1.8,2.8,0.643,3.3,3.7,,,1.4,0.3,3.5,0
Player_1133,69,5.6,17.6,3.4,8.0,0.425,0.4,1.5,0.267,0.3,0.4,0.75,2.1,1.8,4.0,6.4,1.1,2.7,1.4,1
Player_1134,20,36.8,15.4,3.4,6.7,0.507,2.2,5.3,0.415,2.8,3.5,0.8,1.4,3.2,4.8,9.7,1.4,1.5,4.6,1
Player_1135,11,29.0,4.8,1.0,2.2,0.455,0.0,0.0,0.0,6.5,10.0,0.65,2.6,1.9,4.9,9.8,2.5,1.2,1.6,0
Player_1136,2,15.1,18.9,4.5,11.9,0.378,0.5,1.5,0.333,0.1,0.1,1.0,2.9,2.0,5.1,4.7,2.0,1.8,2.0,1
Player_1137,67,32.4,8.6,2.0,4.9,0.408,1.7,5.1,0.333,4.1,5.6,0.732,2.2,1.9,4.4,1.6,0.2,0.6,0.7,0
Player_1138,12,14.3,14.9,3.2,7.8,0.41,2.1,7.7,0.273,3.5,4.1,0.854,0.2,4.2,4.8,2.0,2.9,0.4,4.5,0
Player_1139,20,33.8,2.9,0.7,1.9,0.368,2.7,7.8,0.346,6.1,7.4,0.824,0.7,6.5,7.7,8.9,0.4,1.2,1.6,0
Player_1140,5,8.7,14.1,2.4,6.5,0.369,2.1,6.6,0.318,0.6,0.9,0.667,1.1,4.8,6.1,9.1,2.2,0.7,1.4,1
Player_1141,37,28.2,9.5,2.4,6.5,0.369,2.0,6.1,0.328,4.8,6.2,0.774,1.1,7.2,8.5,6.1,1.9,0.7,4.6,0
Player_1142,38,22.8,24.8,5.0,9.5,0.526,1.2,2.5,0.48,4.8,7.3,0.658,2.7,5.3,8.4,7.7,0.6,2.7,4.1,0
Player_1143,9,8.2,2.2,0.5,1.2,0.417,0.0,0.0,0.0,4.7,7.4,0.635,0.1,5.7,6.2,7.4,0.5,1.6,0.9,0
Player_1144,53,13.0,12.8,2.8,7.1,0.394,0.4,1.5,0.267,6.6,9.9,0.667,3.0,5.5,8.9,6.6,2.6,1.5,3.9,0
Player_1145,44,5.4,,2.4,6.1,0.393,1.6,3.7,0.432,5.8,7.5,0.773,1.1,3.9,5.2,8.3,1.3,2.1,4.6,0
Player_1146,24,20.5,21.9,5.1,12.3,0.415,2.0,6.4,0.312,0.3,0.4,0.75,1.2,5.7,7.1,6.9,2.0,2.9,0.6,1
Player_1147,81,14.9,17.4,2.9,5.7,0.509,1.3,4.1,0.317,3.3,4.2,0.786,2.1,1.0,3.4,5.3,1.5,0.3,4.2,0
Player_1148,74,24.7,20.2,4.6,11.9,0.387,2.2,5.1,0.431,2.8,3.3,0.848,0.9,6.9,8.2,2.4,2.2,2.5,2.8,1
Player_1149,30,14.8,23.4,4.3,10.8,0.398,1.6,3.6,0.444,2.2,2.5,0.88,3.5,6.3,10.2,7.4,1.4,1.8,3.4,1
Player_1150,59,14.9,25.9,5.1,9.6,0.531,0.2,0.8,0.25,3.2,4.1,0.78,0.3,2.3,2.7,4.7,0.9,0.4,2.6,0
Player_1151,81,29.5,9.8,1.7,3.8,0.447,0.6,1.7,0.353,2.7,4.2,0.643,1.8,6.3,8.3,2.9,1.1,0.9,3.5,0
Player_1152,81,6.6,16.4,3.2,6.3,0.508,2.5,6.1,0.41,3.0,3.7,0.811,3.4,0.6,4.2,8.0,2.6,1.4,0.4,1
Player_1153,14,34.8,25.3,5.0,10.7,0.467,2.2,5.2,0.423,6.9,8.3,0.831,2.5,2.1,5.1,7.0,1.4,2.1,3.9,1
Player_1154,9,33.1,29.7,6.8,12.4,0.548,2.7,9.0,0.3,0.6,1.0,0.6,1.2,1.0,2.5,9.4,0.6,0.7,0.4,1
Player_1155,40,27.0,26.7,6.2,13.6,0.456,0.4,1.3,0.308,6.5,7.2,0.903,1.7,6.4,8.3,1.7,2.8,1.6,2.4,0
Player_1156,66,24.6,11.5,2.0,4.7,0.426,3.0,9.9,0.303,3.4,5.1,0.667,2.8,6.2,9.0,6.5,2.4,2.1,0.9,0
Player_1157,25,34.4,6.3,1.4,3.4,0.412,0.6,1.3,0.462,4.4,5.5,0.8,3.9,6.6,10.8,2.4,0.2,1.3,4.2,0
Player_1158,73,11.1,14.9,3.1,7.6,0.408,0.0,0.0,0.0,5.8,6.5,0.892,3.6,0.5,4.1,9.0,3.0,2.6,1.7,1
Player_1159,22,7.6,22.4,4.1,10.8,0.38,3.0,8.3,0.361,2.5,3.9,0.641,1.4,4.3,6.1,1.0,2.1,2.6,2.4,0
Player_1160,4,12.9,15.0,3.2,6.4,0.5,0.8,2.1,0.381,3.0,3.5,0.857,4.0,5.8,10.2,6.6,0.5,1.4,2.3,0
Player_1161,26,31.2,14.8,2.5,4.8,0.521,2.0,5.8,0.345,2.9,4.0,0.725,0.0,1.7,1.9,7.9,0.7,2.9,3.9,1
Player_1162,58,6.1,25.2,4.6,12.2,0.377,0.5,1.4,0.357,2.6,3.2,0.812,0.1,5.4,5.7,3.5,2.1,0.2,2.5,1
Player_1163,29,24.2,11.2,2.2,4.3,0.512,1.7,6.3,0.27,6.5,7.4,0.878,3.3,1.1,4.8,9.5,2.3,0.0,4.0,0
Player_1164,37,37.8,25.9,4.5,12.5,0.36,2.7,10.4,0.26,5.8,6.5,0.892,0.8,1.9,2.8,8.5,0.7,1.1,0.6,1
Player_1165,75,33.2,12.5,3.0,7.9,0.38,1.0,2.6,0.385,0.8,0.9,0.889,0.2,4.1,4.4,2.9,0.8,1.8,1.1,1
Player_1166,70,22.2,10.2,2.3,5.3,0.434,2.0,7.5,0.267,0.8,0.9,0.889,0.9,5.4,6.8,0.1,0.9,1.9,2.8,1
Player_1167,18,7.1,13.9,2.8,7.8,0.359,0.6,2.1,0.286,3.0,4.4,0.682,1.7,1.6,3.7,3.0,1.8,1.4,4.7,1
Player_1168,42,32.4,,5.2,9.9,0.525,1.9,7.3,0.26,0.7,0.9,0.778,2.9,1.9,5.2,2.8,0.5,0.4,0.6,1
Player_1169,41,24.8,4.2,0.8,1.7,0.471,1.0,2.5,0.4,4.3,5.5,0.782,2.5,2.0,4.6,8.9,0.3,0.5,0.4,0
Player_1170,38,8.8,6.3,1.1,2.7,0.407,0.6,1.9,0.316,1.0,1.3,0.769,1.0,2.3,3.4,9.7,2.0,2.6,1.0,0
Player_1171,34,8.1,28.6,5.9,12.7,0.465,0.9,2.3,0.391,3.7,5.8,0.638,2.0,2.2,4.2,,2.3,2.6,3.3,1
Player_1172,17,35.0,5.7,1.2,3.3,0.364,0.5,1.8,0.278,0.1,0.2,0.5,3.7,3.5,7.3,4.7,1.5,2.0,2.1,0
Player_1173,37,27.1,17.2,2.9,5.4,0.537,2.7,5.4,0.5,2.2,3.2,0.688,3.3,5.4,9.1,5.5,1.1,2.0,4.2,0
Player_1174,25,32.4,17.6,3.6,8.5,0.424,1.2,3.8,0.316,4.7,7.2,0.653,1.3,3.8,5.2,0.9,1.3,1.8,0.5,0
Player_1175,76,34.0,14.9,3.0,7.2,0.417,0.7,1.9,0.368,3.4,4.3,0.791,3.9,6.3,10.6,3.8,1.2,0.6,1.1,0
Player_1176,27,23.9,19.5,4.1,10.1,0.406,1.3,3.4,0.382,6.8,8.8,0.773,2.8,5.9,8.8,3.2,2.9,1.3,1.6,1
Player_1177,57,22.1,7.3,1.3,2.7,0.481,1.0,3.3,0.303,6.1,8.6,0.709,0.2,1.4,1.8,5.4,2.3,2.1,3.2,0
Player_1178,31,19.2,16.8,3.3,7.1,0.465,2.2,8.1,0.272,2.5,3.5,0.714,0.1,0.9,1.5,6.6,0.6,1.6,3.5,1
Player_1179,6,15.5,11.5,2.1,5.6,0.375,2.9,9.3,0.312,0.3,0.4,0.75,0.7,7.1,7.9,7.0,1.2,0.1,0.8,0
Player_1180,40,19.3,20.0,3.6,7.2,0.5,1.3,4.8,0.271,5.9,7.7,0.766,2.9,1.1,4.2,1.4,1.6,2.9,4.7,1
Player_1181,12,30.5,4.7,1.0,2.6,0.385,2.6,6.6,0.394,6.4,10.2,0.627,0.7,1.6,2.5,8.1,1.8,2.5,1.8,0
Player_1182,53,24.9,17.3,3.6,8.5,0.424,1.7,5.2,0.327,5.7,8.6,0.663,2.0,0.7,2.8,6.8,1.4,0.8,3.6,0
Player_1183,71,34.5,,1.1,2.8,0.393,0.5,1.5,0.333,0.9,1.2,0.75,0.4,5.2,5.8,8.9,2.4,1.8,2.7,0
Player_1184,10,19.6,8.7,1.8,4.5,0.4,2.1,4.2,0.5,7.0,10.2,0.686,3.7,4.9,8.8,4.5,2.3,2.8,1.3,0
Player_1185,45,25.0,7.0,1.3,2.6,0.5,1.5,4.7,0.319,1.8,2.2,0.818,1.4,7.9,9.6,8.9,1.5,0.3,4.3,0
Player_1186,17,25.8,5.9,1.0,2.4,0.417,2.0,6.6,0.303,5.1,5.9,0.864,3.6,7.2,11.2,8.7,2.6,1.5,4.1,0
Player_1187,26,24.5,24.9,4.7,12.5,0.376,2.7,8.6,0.314,6.4,8.2,0.78,3.8,3.6,7.7,4.4,2.3,1.4,2.1,1
Player_1188,62,28.2,8.9,1.6,3.6,0.444,1.3,4.5,0.289,1.6,2.1,0.762,0.0,3.3,,3.8,2.3,1.2,3.0,1
Player_1189,46,12.8,27.9,5.0,13.8,0.362,2.7,8.5,0.318,6.4,7.1,0.901,1.9,2.7,4.9,9.3,2.9,2.5,1.4,0
Player_1190,64,21.9,29.1,5.1,11.5,0.443,2.3,4.9,0.469,2.2,3.3,0.667,0.1,1.6,1.7,7.2,0.8,1.1,3.5,1
Player_1191,2,8.4,17.4,3.6,7.0,0.514,1.5,3.3,0.455,6.8,8.7,0.782,3.6,1.5,5.4,9.3,0.8,0.2,1.7,1
Player_1192,54,17.7,4.7,1.1,2.4,0.458,1.8,5.7,0.316,2.0,2.8,0.714,2.1,1.5,3.9,8.0,2.7,0.2,4.3,0
Player_1193,65,21.1,11.5,2.4,6.6,0.364,1.0,2.5,0.4,6.7,7.6,0.882,0.3,1.4,1.8,6.1,2.3,0.1,1.2,0
Player_1194,51,26.5,24.0,4.5,9.5,0.474,3.0,6.5,0.462,0.4,0.5,0.8,0.4,2.3,3.1,1.2,2.8,1.2,0.3,0
Player_1195,53,36.4,11.3,2.3,6.1,0.377,2.0,5.7,0.351,5.0,7.7,0.649,1.5,2.8,4.8,2.9,0.2,2.2,1.5,0
Player_1196,36,24.8,3.1,0.6,1.6,0.375,0.1,0.3,0.333,3.7,5.2,0.712,3.8,7.7,11.9,9.7,1.9,0.6,1.1,0
Player_1197,26,29.5,16.9,3.6,7.7,0.468,1.0,2.7,0.37,3.3,5.2,0.635,2.8,4.8,7.8,3.2,0.4,1.9,2.6,1
Player_1198,29,21.7,25.4,4.8,9.0,0.533,1.9,6.5,0.292,1.6,2.6,0.615,3.5,7.9,11.7,0.9,1.5,2.1,1.2,1
Player_1199,21,25.9,24.0,5.5,13.9,0.396,0.2,0.7,0.286,4.9,6.3,0.778,1.5,3.3,5.3,7.1,0.5,0.8,3.9,0
